REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION X - Utilizzatori registrati di SOA e prodotti derivati per usi in deroga Cat. 1,UWILD UTILIZZO PER ANIMALI SELVATICI,1069-R-31-UWILD,1069-R,31,UWILD,X,,X,,SCIA,SOA-230,Rischio Medio-2,X,,SINTESIS,,,X,,,,,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION X - Utilizzatori registrati di SOA e prodotti derivati per usi in deroga Cat. 1,"UZOO ZOO, CIRCO",1069-R-31-UZOO,1069-R,31,UZOO,X,,X,,SCIA,SOA-235,Rischio Medio-2,X,,SINTESIS,,,X,,,,,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION X - Utilizzatori registrati di SOA e prodotti derivati per usi in deroga Cat. 2,"UDER UTILIZZO PER SCOPI DIAGNOSTICI, DIDATTICI E RICERCA",1069-R-32-UDER,1069-R,32,UDER,X,,X,,SCIA,SOA-242,Rischio Medio-2,X,,SINTESIS,,,X,,,,,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION X - Utilizzatori registrati di SOA e prodotti derivati per usi in deroga Cat. 2,UDOG - Utilizzo per canili e gattili o branchi di segugi,1069-R-32-UDOG,1069-R,32,UDOG,X,,X,,SCIA,SOA-239,Rischio Medio-2,X,,SINTESIS,,,X,,,,"EX UDOG CANILI, RIFUGI",
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION X - Utilizzatori registrati di SOA e prodotti derivati per usi in deroga Cat. 2,UEXART - Utilizzo per mostre e/o attivita artistiche,1069-R-32-UEXART,1069-R,32,UEXART,X,,X,,SCIA,SOA-240,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION X - Utilizzatori registrati di SOA e prodotti derivati per usi in deroga Cat. 2,UFUR UTILIZZO PER ANIMALI DA PELLICCIA,1069-R-32-UFUR,1069-R,32,UFUR,X,,X,,SCIA,SOA-237,Rischio Medio-2,X,,SINTESIS,,,X,,,,,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION X - Utilizzatori registrati di SOA e prodotti derivati per usi in deroga Cat. 2,UNEC UTILIZZO PER UCCELLI NECROFAGI,1069-R-32-UNEC,1069-R,32,UNEC,X,,X,,SCIA,SOA-243,Rischio Medio-2,X,,SINTESIS,,,X,,,,,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION X - Utilizzatori registrati di SOA e prodotti derivati per usi in deroga Cat. 2,URBP UTILIZZO PER RETTILI E RAPACI,1069-R-32-URBP,1069-R,32,URBP,X,,X,,SCIA,SOA-241,Rischio Medio-2,X,,SINTESIS,,,X,,,,,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION X - Utilizzatori registrati di SOA e prodotti derivati per usi in deroga Cat. 2,UWILD UTILIZZO PER ANIMALI SELVATICI,1069-R-32-UWILD,1069-R,32,UWILD,X,,X,,SCIA,SOA-238,Rischio Medio-2,X,,SINTESIS,,,X,,,,,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION X - Utilizzatori registrati di SOA e prodotti derivati per usi in deroga Cat. 2,"UZOO ZOO, CIRCO",1069-R-32-UZOO,1069-R,32,UZOO,X,,X,,SCIA,SOA-244,Rischio Medio-2,X,,SINTESIS,,,X,,,,,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION X - Utilizzatori registrati di SOA e prodotti derivati per usi in deroga Cat. 3,"UDER UTILIZZO PER SCOPI DIAGNOSTICI, DIDATTICI E RICERCA",1069-R-33-UDER,1069-R,33,UDER,X,,X,,SCIA,SOA-250,Rischio Medio-2,X,,SINTESIS,,,X,,,,,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION X - Utilizzatori registrati di SOA e prodotti derivati per usi in deroga Cat. 3,UDOG - Utilizzo per canili e gattili o branchi di segugi,1069-R-33-UDOG,1069-R,33,UDOG,X,,X,,SCIA,SOA-248,Rischio Medio-2,X,,SINTESIS,,,X,,,,"EX UDOG CANILI, RIFUGI",
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION X - Utilizzatori registrati di SOA e prodotti derivati per usi in deroga Cat. 3,UEXART - Utilizzo per mostre e/o attivita artistiche,1069-R-33-UEXART,1069-R,33,UEXART,X,,X,,SCIA,SOA-249,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION X - Utilizzatori registrati di SOA e prodotti derivati per usi in deroga Cat. 3,UFUR UTILIZZO PER ANIMALI DA PELLICCIA,1069-R-33-UFUR,1069-R,33,UFUR,X,,X,,SCIA,SOA-246,Rischio Medio-2,X,,SINTESIS,,,X,,,,,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION X - Utilizzatori registrati di SOA e prodotti derivati per usi in deroga Cat. 3,UNEC UTILIZZO PER UCCELLI NECROFAGI,1069-R-33-UNEC,1069-R,33,UNEC,X,,X,,SCIA,SOA-251,Rischio Medio-2,X,,SINTESIS,,,X,,,,,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION X - Utilizzatori registrati di SOA e prodotti derivati per usi in deroga Cat. 3,"UINSE INSETTI, VERMI, LARVE DA ESCA",1069-R-33-UNISE,1069-R,33,UNISE,X,,X,,SCIA,SOA-245,Rischio Medio-2,X,,SINTESIS,,,X,,,,,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION X - Utilizzatori registrati di SOA e prodotti derivati per usi in deroga Cat. 3,UWILD UTILIZZO PER ANIMALI SELVATICI,1069-R-33-UWILD,1069-R,33,UWILD,X,,X,,SCIA,SOA-247,Rischio Medio-2,X,,SINTESIS,,,X,,,,,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION X - Utilizzatori registrati di SOA e prodotti derivati per usi in deroga Cat. 3,"UZOO ZOO, CIRCO",1069-R-33-UZOO,1069-R,33,UZOO,X,,X,,SCIA,SOA-252,Rischio Medio-2,X,,SINTESIS,,,X,,,,,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION XI - Centri di raccolta - Cat. 2,COLC CENTRO DI RACCOLTA,1069-R-35-COLC,1069-R,35,COLC,X,,X,,SCIA,SOA-253,Rischio Medio-2,X,,SINTESIS,,,X,,,,,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION XI - Centri di raccolta - Cat. 3,COLC CENTRO DI RACCOLTA,1069-R-36-COLC,1069-R,36,COLC,X,,X,,SCIA,SOA-254,Rischio Medio-2,X,,SINTESIS,,,X,,,,,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION XIII - Altri operatori registrati - Cat. 1,OTHER - Altre ATTIVITA,1069-R-37-OTHER,1069-R,37,OTHER,X,,X,,SCIA,SOA-259,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION XIII - Altri operatori registrati - Cat. 1,PHAR - ATTIVITA farmaceutiche (inclusi i dispositivi medici),1069-R-37-PHAR,1069-R,37,PHAR,X,,X,,SCIA,SOA-260,Rischio Medio-2,X,,SINTESIS,,,X,,,,"EX PHAR FARMACI, DIAGNOSTICA, DISPOSITIVI MEDICI",
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION XIII - Altri operatori registrati - Cat. 1,TRADE - Commercianti registrati e spedizionieri,1069-R-37-TRADE,1069-R,37,TRADE,X,,,X,SCIA,SOA-261,,,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION XIII - Altri operatori registrati - Cat. 1,TRANS - Trasportatori di SOA e prodotti derivati,1069-R-37-TRANS,1069-R,37,TRANS,X,,,X,SCIA,SOA-262,,,,SINTESIS,,,X,,,,EX TRANS TRASPORTATORI,X
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION XIII - Altri operatori registrati - Cat. 2,OFSIBU - Distributori di fertilizzanti organici o ammendanti sfusi,1069-R-38-OFSIBU,1069-R,38,OFSIBU,X,,X,,SCIA,SOA-267,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION XIII - Altri operatori registrati - Cat. 2,OFSIPA - Distributori di fertilizzanti organici o ammendanti confezionati,1069-R-38-OFSIPA,1069-R,38,OFSIPA,X,,X,,SCIA,SOA-266,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION XIII - Altri operatori registrati - Cat. 2,OTHER - Altre ATTIVITA,1069-R-38-OTHER,1069-R,38,OTHER,X,,X,,SCIA,SOA-263,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION XIII - Altri operatori registrati - Cat. 2,PHAR - ATTIVITA farmaceutiche (inclusi i dispositivi medici),1069-R-38-PHAR,1069-R,38,PHAR,X,,X,,SCIA,SOA-264,Rischio Medio-2,X,,SINTESIS,,,X,,,,"EX PHAR FARMACI, DIAGNOSTICA, DISPOSITIVI MEDICI",
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION XIII - Altri operatori registrati - Cat. 2,TRADE - Commercianti registrati e spedizionieri,1069-R-38-TRADE,1069-R,38,TRADE,X,,,X,SCIA,SOA-265,,,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION XIII - Altri operatori registrati - Cat. 2,TRANS - Trasportatori di SOA e prodotti derivati,1069-R-38-TRANS,1069-R,38,TRANS,X,,,X,SCIA,SOA-268,,,,SINTESIS,,,X,,,,EX TRANS TRASPORTATORI,X
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION XIII - Altri operatori registrati - Cat. 3,FEEDP - mangimifici che utlizzano proteine animali trasformate,1069-R-39-FEEDP,1069-R,39,FEEDP,X,,X,,SCIA,SOA-276,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION XIII - Altri operatori registrati - Cat. 3,OFSIBU - Distributori di fertilizzanti organici o ammendanti sfusi,1069-R-39-OFSIBU,1069-R,39,OFSIBU,X,,X,,SCIA,SOA-275,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION XIII - Altri operatori registrati - Cat. 3,OFSIPA - Distributori di fertilizzanti organici o ammendanti confezionati,1069-R-39-OFSIPA,1069-R,39,OFSIPA,X,,X,,SCIA,SOA-274,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION XIII - Altri operatori registrati - Cat. 3,OTHER - Altre ATTIVITA,1069-R-39-OTHER,1069-R,39,OTHER,X,,X,,SCIA,SOA-269,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION XIII - Altri operatori registrati - Cat. 3,PHAR - ATTIVITA farmaceutiche (inclusi i dispositivi medici),1069-R-39-PHAR,1069-R,39,PHAR,X,,X,,SCIA,SOA-270,Rischio Medio-2,X,,SINTESIS,,,X,,,,"EX PHAR FARMACI, DIAGNOSTICA, DISPOSITIVI MEDICI",
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION XIII - Altri operatori registrati - Cat. 3,RETAIL - commercianti al dettaglio,1069-R-39-RETAIL,1069-R,39,RETAIL,X,,,X,SCIA,SOA-271,,,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION XIII - Altri operatori registrati - Cat. 3,TRADE - Commercianti registrati e spedizionieri,1069-R-39-TRADE,1069-R,39,TRADE,X,,,X,SCIA,SOA-272,,,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION XIII - Altri operatori registrati - Cat. 3,TRANS - Trasportatori di SOA e prodotti derivati,1069-R-39-TRANS,1069-R,39,TRANS,X,,,X,SCIA,SOA-277,,,,SINTESIS,,,X,,,,EX TRANS TRASPORTATORI,X
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION XIII - Altri operatori registrati - Cat. 3,UCOSM COSMETICA,1069-R-39-UCOSM,1069-R,39,UCOSM,X,,X,,SCIA,SOA-273,Rischio Medio-2,X,,SINTESIS,,,X,,,,,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION XII - Produttori di fertilizzanti - Cat. 2,OFSIPP - Fertilizzanti org. o ammendanti da prod. derivati,1069-R-41-OFSIPP,1069-R,41,OFSIPP,,X,X,,RICONOSCIMENTO STABILIMENTO,SOA-256,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION XII - Produttori di fertilizzanti - Cat. 2,UFERT FERTILIZZANTI E AMMENDANTI,1069-R-41-UFERT,1069-R,41,UFERT,,X,X,,RICONOSCIMENTO STABILIMENTO,SOA-255,Rischio Medio-2,X,,SINTESIS,,,X,,,,,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION XII - Produttori di fertilizzanti - Cat. 3,OFSIPP - Fertilizzanti org. o ammendanti da prod. derivati,1069-R-42-OFSIPP,1069-R,42,OFSIPP,,X,X,,RICONOSCIMENTO STABILIMENTO,SOA-258,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION XII - Produttori di fertilizzanti - Cat. 3,UFERT FERTILIZZANTI E AMMENDANTI,1069-R-42-UFERT,1069-R,42,UFERT,,X,X,,RICONOSCIMENTO STABILIMENTO,SOA-257,Rischio Medio-2,X,,SINTESIS,,,X,,,,,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION I - Magazzinaggio Cat. 1,COLL - raccolta di SOA,1069-R-43-COLL,1069-R,43,COLL,,X,X,,RICONOSCIMENTO STABILIMENTO,SOA-166,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION I - Magazzinaggio Cat. 2,COLL - raccolta di SOA,1069-R-44-COLL,1069-R,44,COLL,,X,X,,RICONOSCIMENTO STABILIMENTO,SOA-167,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION I - Magazzinaggio Cat. 3,COLL - raccolta di SOA,1069-R-45-COLL,1069-R,45,COLL,,X,X,,RICONOSCIMENTO STABILIMENTO,SOA-168,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION I - Magazzinaggio copn manipolazione Cat. 1,INTP - ATTIVITA intermedie dopo la raccolta,1069-R-46-INTP,1069-R,46,INTP,,X,X,,RICONOSCIMENTO STABILIMENTO,SOA-169,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION I - Magazzinaggio copn manipolazione Cat. 2,INTP - ATTIVITA intermedie dopo la raccolta,1069-R-47-INTP,1069-R,47,INTP,,X,X,,RICONOSCIMENTO STABILIMENTO,SOA-170,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION I - Magazzinaggio copn manipolazione Cat. 3,INTP - ATTIVITA intermedie dopo la raccolta,1069-R-48-INTP,1069-R,48,INTP,,X,X,,RICONOSCIMENTO STABILIMENTO,SOA-171,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION III - Inc/coinceneritore/combustione Cat. 1,COIP - Coinceneritore,1069-R-49-COIP,1069-R,49,COIP,,X,X,,RICONOSCIMENTO STABILIMENTO,SOA-175,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION III - Inc/coinceneritore/combustione Cat. 1,COMBP - Combustione,1069-R-49-COMBP,1069-R,49,COMBP,,X,X,,RICONOSCIMENTO STABILIMENTO,SOA-176,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION III - Inc/coinceneritore/combustione Cat. 1,INCP - Inceneritore,1069-R-49-INCP,1069-R,49,INCP,,X,X,,RICONOSCIMENTO STABILIMENTO,SOA-177,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION III - Inc/coinceneritore/combustione Cat. 2,COIP - Coinceneritore,1069-R-50-COIP,1069-R,50,COIP,,X,X,,RICONOSCIMENTO STABILIMENTO,SOA-178,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION III - Inc/coinceneritore/combustione Cat. 2,COMBP - Combustione,1069-R-50-COMBP,1069-R,50,COMBP,,X,X,,RICONOSCIMENTO STABILIMENTO,SOA-179,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION III - Inc/coinceneritore/combustione Cat. 2,INCP - Inceneritore,1069-R-50-INCP,1069-R,50,INCP,,X,X,,RICONOSCIMENTO STABILIMENTO,SOA-180,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION III - Inc/coinceneritore/combustione Cat. 3,COIP - Coinceneritore,1069-R-51-COIP,1069-R,51,COIP,,X,X,,RICONOSCIMENTO STABILIMENTO,SOA-181,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION III - Inc/coinceneritore/combustione Cat. 3,COMBP - Combustione,1069-R-51-COMBP,1069-R,51,COMBP,,X,X,,RICONOSCIMENTO STABILIMENTO,SOA-182,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION III - Inc/coinceneritore/combustione Cat. 3,INCP - Inceneritore,1069-R-51-INCP,1069-R,51,INCP,,X,X,,RICONOSCIMENTO STABILIMENTO,SOA-183,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 1069-09,1069-09,SOTTOPRODOTTI DI ORIGINE ANIMALE E PRODOTTI DERIVATI NON DESTINATI AL CONSUMO UMANO,SECTION V - Oleochimico Cat. 1,OLCP OLEOCHIMICO,1069-R-52-OLCP,1069-R,52,OLCP,X,,X,,SCIA,SOA-213,Rischio Medio-2,X,,SINTESIS,,,X,,,,Linee nuove/diverse rispetto a ML10,
REG CE 183-05,183-05,MANGIMISTICA IN GENERE (stabilimenti registrati),"DITTE REGISTRABILI AI SENSI DEL REG. CE 183/2005 ART. 5, COMMA 2",PRODUZIONE MATERIE PRIME DI ORIGINE MINERALE,MG-DG-M04,MG,DG,M04,X,,X,,SCIA,,2,X,,,,,,,,,,
REG CE 183-05,183-05,MANGIMISTICA IN GENERE (stabilimenti registrati),"DITTE REGISTRABILI AI SENSI DEL REG. CE 183/2005 ART. 5, COMMA 2",PRODUZIONE MATERIE PRIME DI ORIGINE ANIMALE AI SENSI DEL REG. 1069/09,MG-DG-M05,MG,DG,M05,X,,X,,SCIA,,3,X,,,,,,,,,,
REG CE 183-05,183-05,MANGIMISTICA IN GENERE (stabilimenti registrati),"DITTE REGISTRABILI AI SENSI DEL REG. CE 183/2005 ART. 5, COMMA 2","FORNITURA DI SOTTOPRODOTTI ALIMENTARI E AGROALIMENTARI (REG. 852/2004, REG 853/2004 E REG 197/2006)",MG-DG-M06,MG,DG,M06,X,,X,,SCIA,,2,X,,,,,,,,,,
REG CE 183-05,183-05,MANGIMISTICA IN GENERE (stabilimenti registrati),"DITTE REGISTRABILI AI SENSI DEL REG. CE 183/2005 ART. 5, COMMA 2",PRODUZIONI DI ALIMENTI PER ANIMALI DA COMPAGNIA AI SENSI DEL REG. 1069/09,MG-DG-M07,MG,DG,M07,X,,X,,SCIA,,3,X,,,,,,,,,,
REG CE 183-05,183-05,MANGIMISTICA IN GENERE (stabilimenti registrati),"DITTE REGISTRABILI AI SENSI DEL REG. CE 183/2005 ART. 5, COMMA 2",PRODUZIONE ADDITIVI (DIVERSI DA ALL. IV CAPO 1),MG-DG-M08,MG,DG,M08,X,,X,,SCIA,,3,X,,,,,,,,,,
REG CE 183-05,183-05,MANGIMISTICA IN GENERE (stabilimenti registrati),"DITTE REGISTRABILI AI SENSI DEL REG. CE 183/2005 ART. 5, COMMA 2",PRODUZIONE PREMISCELE (DIVERSE DA ALL. IV CAPO 2),MG-DG-M09,MG,DG,M09,X,,X,,SCIA,,3,X,,,,,,,,,,
REG CE 183-05,183-05,MANGIMISTICA IN GENERE (stabilimenti registrati),"DITTE REGISTRABILI AI SENSI DEL REG. CE 183/2005 ART. 5, COMMA 2",PRODUZIONE MANGIMI COMPOSTI PER IL COMMERCIO UTILIZZANDO ADDITIVI DIVERSI DA ALL. IV CAPO 3 REG CE 183/05,MG-DG-M10,MG,DG,M10,X,,X,,SCIA,,3,X,,,,,,,,,,
